Country Name,Indicator Name,Year,Value
Poland,Current health expenditure (% of GDP),2013,6.48017406
United States,Current health expenditure (% of GDP),2013,15.98621559
South Africa,Current health expenditure (% of GDP),2013,8.10322285
Chile,Current health expenditure (% of GDP),2014,7.84150171
Costa Rica,Current health expenditure (% of GDP),2014,7.66376209
Germany,Current health expenditure (% of GDP),2014,11.02588272
Denmark,Current health expenditure (% of GDP),2014,10.30918217
Ghana,Current health expenditure (% of GDP),2014,4.01644135
Japan,Current health expenditure (% of GDP),2014,10.7290144
Poland,Current health expenditure (% of GDP),2014,6.42679548
United States,Current health expenditure (% of GDP),2014,16.19414139
South Africa,Current health expenditure (% of GDP),2014,7.87136555
Chile,Current health expenditure (% of GDP),2015,8.3513937
Costa Rica,Current health expenditure (% of GDP),2015,7.59196186
Germany,Current health expenditure (% of GDP),2015,11.19027996
Denmark,Current health expenditure (% of GDP),2015,10.34411812
Ghana,Current health expenditure (% of GDP),2015,4.5429678
Japan,Current health expenditure (% of GDP),2015,10.74969959
Poland,Current health expenditure (% of GDP),2015,6.40416241
United States,Current health expenditure (% of GDP),2015,16.48159981
South Africa,Current health expenditure (% of GDP),2015,8.05304241
Chile,Current health expenditure (% of GDP),2016,8.55767059
Costa Rica,Current health expenditure (% of GDP),2016,7.31724358
Germany,Current health expenditure (% of GDP),2016,11.24166584
Denmark,Current health expenditure (% of GDP),2016,10.25162029
Ghana,Current health expenditure (% of GDP),2016,3.39035821
Japan,Current health expenditure (% of GDP),2016,10.65891552
Poland,Current health expenditure (% of GDP),2016,6.59210491
United States,Current health expenditure (% of GDP),2016,16.79114342
South Africa,Current health expenditure (% of GDP),2016,8.07959366
Chile,Current health expenditure (% of GDP),2017,9.090518
Costa Rica,Current health expenditure (% of GDP),2017,7.04522991
Germany,Current health expenditure (% of GDP),2017,11.32552433
Denmark,Current health expenditure (% of GDP),2017,10.09825516
Ghana,Current health expenditure (% of GDP),2017,2.68786979
Japan,Current health expenditure (% of GDP),2017,10.65627098
Poland,Current health expenditure (% of GDP),2017,6.58342791
United States,Current health expenditure (% of GDP),2017,16.7530098
South Africa,Current health expenditure (% of GDP),2017,7.97711229
Chile,Current health expenditure (% of GDP),2018,9.15040398
Costa Rica,Current health expenditure (% of GDP),2018,7.28587723
Germany,Current health expenditure (% of GDP),2018,11.47314644
Denmark,Current health expenditure (% of GDP),2018,10.09764194
Ghana,Current health expenditure (% of GDP),2018,2.43001175
Japan,Current health expenditure (% of GDP),2018,10.73988247
Poland,Current health expenditure (% of GDP),2018,6.3129096
United States,Current health expenditure (% of GDP),2018,16.61530876
South Africa,Current health expenditure (% of GDP),2018,8.08196545
Chile,Current health expenditure (% of GDP),2019,9.29919815
Costa Rica,Current health expenditure (% of GDP),2019,7.2212491
Germany,Current health expenditure (% of GDP),2019,11.71595001
Denmark,Current health expenditure (% of GDP),2019,10.1524353
Ghana,Current health expenditure (% of GDP),2019,3.25450468
Japan,Current health expenditure (% of GDP),2019,10.96998405
Poland,Current health expenditure (% of GDP),2019,6.46008492
United States,Current health expenditure (% of GDP),2019,16.66125298
South Africa,Current health expenditure (% of GDP),2019,8.24652576
Chile,Current health expenditure (% of GDP),2020,9.68910599
Costa Rica,Current health expenditure (% of GDP),2020,7.82545757
Germany,Current health expenditure (% of GDP),2020,12.6902256
Denmark,Current health expenditure (% of GDP),2020,10.71854591
Ghana,Current health expenditure (% of GDP),2020,4.4331708
Japan,Current health expenditure (% of GDP),2020,11.20903683
Poland,Current health expenditure (% of GDP),2020,6.49677992
United States,Current health expenditure (% of GDP),2020,18.8132534
South Africa,Current health expenditure (% of GDP),2020,9.01329231
Chile,Current health expenditure (% of GDP),2021,9.68593311
Costa Rica,Current health expenditure (% of GDP),2021,7.61130476
Germany,Current health expenditure (% of GDP),2021,12.90171242
Denmark,Current health expenditure (% of GDP),2021,10.74728584
Ghana,Current health expenditure (% of GDP),2021,3.86030865
Japan,Current health expenditure (% of GDP),2021,11.18996906
Poland,Current health expenditure (% of GDP),2021,6.43857718
United States,Current health expenditure (% of GDP),2021,17.5063858
South Africa,Current health expenditure (% of GDP),2021,8.67432785
Chile,Current health expenditure (% of GDP),2022,10.06172848
Costa Rica,Current health expenditure (% of GDP),2022,7.18368196
Germany,Current health expenditure (% of GDP),2022,12.60513115
Denmark,Current health expenditure (% of GDP),2022,9.4758625
Ghana,Current health expenditure (% of GDP),2022,3.6993649
Japan,Current health expenditure (% of GDP),2022,11.42183685
Poland,Current health expenditure (% of GDP),2022,6.39626455
United States,Current health expenditure (% of GDP),2022,16.49613953
South Africa,Current health expenditure (% of GDP),2022,8.77086639
Chile,Current health expenditure (% of GDP),2023,10.09532642
Costa Rica,Current health expenditure (% of GDP),2023,
Germany,Current health expenditure (% of GDP),2023,11.79903221
Denmark,Current health expenditure (% of GDP),2023,9.41784573
Ghana,Current health expenditure (% of GDP),2023,
Japan,Current health expenditure (% of GDP),2023,
Poland,Current health expenditure (% of GDP),2023,7.00451565
United States,Current health expenditure (% of GDP),2023,
South Africa,Current health expenditure (% of GDP),2023,
Chile,Current health expenditure (% of GDP),2024,
Costa Rica,Current health expenditure (% of GDP),2024,
Germany,Current health expenditure (% of GDP),2024,
Denmark,Current health expenditure (% of GDP),2024,
Ghana,Current health expenditure (% of GDP),2024,
Japan,Current health expenditure (% of GDP),2024,
Poland,Current health expenditure (% of GDP),2024,
United States,Current health expenditure (% of GDP),2024,
South Africa,Current health expenditure (% of GDP),2024,
Chile,Poverty headcount ratio at national poverty lines (% of population),1980,
Costa Rica,Poverty headcount ratio at national poverty lines (% of population),1980,
Germany,Poverty headcount ratio at national poverty lines (% of population),1980,
Denmark,Poverty headcount ratio at national poverty lines (% of population),1980,
Ghana,Poverty headcount ratio at national poverty lines (% of population),1980,
Japan,Poverty headcount ratio at national poverty lines (% of population),1980,
Poland,Poverty headcount ratio at national poverty lines (% of population),1980,
United States,Poverty headcount ratio at national poverty lines (% of population),1980,
South Africa,Poverty headcount ratio at national poverty lines (% of population),1980,
Chile,Poverty headcount ratio at national poverty lines (% of population),1981,
Costa Rica,Poverty headcount ratio at national poverty lines (% of population),1981,
Germany,Poverty headcount ratio at national poverty lines (% of population),1981,
Denmark,Poverty headcount ratio at national poverty lines (% of population),1981,
Ghana,Poverty headcount ratio at national poverty lines (% of population),1981,
Japan,Poverty headcount ratio at national poverty lines (% of population),1981,
Poland,Poverty headcount ratio at national poverty lines (% of population),1981,
United States,Poverty headcount ratio at national poverty lines (% of population),1981,
South Africa,Poverty headcount ratio at national poverty lines (% of population),1981,
Chile,Poverty headcount ratio at national poverty lines (% of population),1982,
Costa Rica,Poverty headcount ratio at national poverty lines (% of population),1982,
Germany,Poverty headcount ratio at national poverty lines (% of population),1982,
Denmark,Poverty headcount ratio at national poverty lines (% of population),1982,
Ghana,Poverty headcount ratio at national poverty lines (% of population),1982,
Japan,Poverty headcount ratio at national poverty lines (% of population),1982,
Poland,Poverty headcount ratio at national poverty lines (% of population),1982,
United States,Poverty headcount ratio at national poverty lines (% of population),1982,
South Africa,Poverty headcount ratio at national poverty lines (% of population),1982,
Chile,Poverty headcount ratio at national poverty lines (% of population),1983,
Costa Rica,Poverty headcount ratio at national poverty lines (% of population),1983,
Germany,Poverty headcount ratio at national poverty lines (% of population),1983,
Denmark,Poverty headcount ratio at national poverty lines (% of population),1983,
Ghana,Poverty headcount ratio at national poverty lines (% of population),1983,
Japan,Poverty headcount ratio at national poverty lines (% of population),1983,
Poland,Poverty headcount ratio at national poverty lines (% of population),1983,
United States,Poverty headcount ratio at national poverty lines (% of population),1983,
South Africa,Poverty headcount ratio at national poverty lines (% of population),1983,
Chile,Poverty headcount ratio at national poverty lines (% of population),1984,
Costa Rica,Poverty headcount ratio at national poverty lines (% of population),1984,
Germany,Poverty headcount ratio at national poverty lines (% of population),1984,
Denmark,Poverty headcount ratio at national poverty lines (% of population),1984,
Ghana,Poverty headcount ratio at national poverty lines (% of population),1984,
Japan,Poverty headcount ratio at national poverty lines (% of population),1984,
Poland,Poverty headcount ratio at national poverty lines (% of population),1984,
United States,Poverty headcount ratio at national poverty lines (% of population),1984,
South Africa,Poverty headcount ratio at national poverty lines (% of population),1984,
Chile,Poverty headcount ratio at national poverty lines (% of population),1985,
Costa Rica,Poverty headcount ratio at national poverty lines (% of population),1985,
Germany,Poverty headcount ratio at national poverty lines (% of population),1985,
Denmark,Poverty headcount ratio at national poverty lines (% of population),1985,
Ghana,Poverty headcount ratio at national poverty lines (% of population),1985,
Japan,Poverty headcount ratio at national poverty lines (% of population),1985,
Poland,Poverty headcount ratio at national poverty lines (% of population),1985,
United States,Poverty headcount ratio at national poverty lines (% of population),1985,
South Africa,Poverty headcount ratio at national poverty lines (% of population),1985,
Chile,Poverty headcount ratio at national poverty lines (% of population),1986,
Costa Rica,Poverty headcount ratio at national poverty lines (% of population),1986,
Germany,Poverty headcount ratio at national poverty lines (% of population),1986,
Denmark,Poverty headcount ratio at national poverty lines (% of population),1986,
Ghana,Poverty headcount ratio at national poverty lines (% of population),1986,
Japan,Poverty headcount ratio at national poverty lines (% of population),1986,
Poland,Poverty headcount ratio at national poverty lines (% of population),1986,
United States,Poverty headcount ratio at national poverty lines (% of population),1986,
South Africa,Poverty headcount ratio at national poverty lines (% of population),1986,
Chile,Poverty headcount ratio at national poverty lines (% of population),1987,45.1
Costa Rica,Poverty headcount ratio at national poverty lines (% of population),1987,
Germany,Poverty headcount ratio at national poverty lines (% of population),1987,
Denmark,Poverty headcount ratio at national poverty lines (% of population),1987,
Ghana,Poverty headcount ratio at national poverty lines (% of population),1987,
Japan,Poverty headcount ratio at national poverty lines (% of population),1987,
Poland,Poverty headcount ratio at national poverty lines (% of population),1987,
United States,Poverty headcount ratio at national poverty lines (% of population),1987,
South Africa,Poverty headcount ratio at national poverty lines (% of population),1987,
Chile,Poverty headcount ratio at national poverty lines (% of population),1988,
Costa Rica,Poverty headcount ratio at national poverty lines (% of population),1988,
Germany,Poverty headcount ratio at national poverty lines (% of population),1988,
Denmark,Poverty headcount ratio at national poverty lines (% of population),1988,
Ghana,Poverty headcount ratio at national poverty lines (% of population),1988,
Japan,Poverty headcount ratio at national poverty lines (% of population),1988,
Poland,Poverty headcount ratio at national poverty lines (% of population),1988,
United States,Poverty headcount ratio at national poverty lines (% of population),1988,
